,,,unique_id,,org_cat,,,,,lang,region,sous-region,city,,,,province,country,timestamp_creation,,,,,,,,,,,,,,,,type
,,,U6UDKBI7bsYPVAI8Z4W1,,restaurant,,,,,fr,Estrie,Memphrémagog,North hatley,,,,Quebec,Canada,2021-03-10,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,mxOJVQtFeY9sGLs35APR,,restaurant,,,,,fr,Montréal,Rosemont - La Petite-Patrie,Montréal,,,,Quebec,Canada,2021-03-10,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,IzL9U9WMBOb0vvzDBPpO,,institution,,,,,fr,Montérégie,Longueuil,Saint-Lambert,,,,Quebec,Canada,2021-03-14,,,,,,,,,,,,,,,,Institution
,,,ANFe6GJ6Cj7HxQfsAQ7H,,restaurant,,,,,fr,Montréal,Le Plateau-Mont-Royal,Montréal,,,,Quebec,Canada,2021-03-16,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,l81QflGuYMyrPbA2f86e,,restaurant,,,,,fr,Montréal,Ville-Marie,Montréal,,,,Quebec,Canada,2021-03-17,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,tlOQWLqo0sUYh9qzD0yd,,artisan,,,,,fr,Laurentides,Argenteuil,Brownsburg-Chatham,,,,Quebec,Canada,2021-03-23,,,,,,,,,,,,,,,,Artisan ou transformateur
,,,FqfFKIhGhflaHDXc4brJ,,restaurant,,,,,fr,Montréal,Ville-Marie,Montréal,,,,Quebec,Canada,2021-03-28,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,j0jUKaeKSvgr6Z3iSwDC,,artisan,,,,,fr,Montérégie,Le Haut-Richelieu,Saint-Blaise-sur-Richelieu,,,,Quebec,Canada,2021-03-29,,,,,,,,,,,,,,,,Artisan ou transformateur
,,,WyHbReCeoyAtXVP2K7pg,,restaurant,,,,,fr,Montréal,Le Plateau-Mont-Royal,Montréal,,,,Quebec,Canada,2021-03-29,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,JkVT8xZBR9fWSReE36Jx,,restaurant,,,,,fr,Montréal,Le Plateau-Mont-Royal,Montréal,,,,Quebec,Canada,2021-03-29,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,MBmH9js9LxI7xnXytk87,,restaurant,,,,,fr,Montréal,Rosemont - La Petite-Patrie,Montréal,,,,Quebec,Canada,2021-03-30,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,Uj323BUsNmfVsfcbS7HN,,specialized_grocery_store,,,,,fr,Laval,Laval,Laval,,,,Quebec,Canada,2021-03-30,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,0IrbkHzA7CNwsYD6YKjh,,restaurant,,,,,fr,Montréal,Villeray - Saint-Michel - Parc-Extension,Montréal,,,,Quebec,Canada,2021-03-30,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,0iF4UD4WJE3TBrBnLDgG,,specialized_grocery_store,,,,,fr,Bas-Saint-Laurent,La Matanie,MATANE,,,,Quebec,Canada,2021-03-31,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,vh1IkIJ5sz5wAohiCt7D,,restaurant,,,,,fr,Montréal,Mercier - Hochelaga-Maisonneuve,Montréal,,,,Quebec,Canada,2021-03-31,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,bh84nWsl3E2DxVn6raBO,,restaurant,,,,,fr,Montréal,Ville-Marie,Montréal,,,,Quebec,Canada,2021-04-06,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,UnvA72nEDItQyZncm7Xn,,artisan,,,,,fr,Montréal,Ville-Marie,Montréal,,,,Quebec,Canada,2021-04-06,,,,,,,,,,,,,,,,Artisan ou transformateur
,,,LzRkQDnQIcUHUoYUx1yU,,artisan,,,,,fr,Montréal,Montréal-Est,Montréal,,,,Quebec,Canada,2021-04-07,,,,,,,,,,,,,,,,Artisan ou transformateur
,,,qdD7esVHgFTGzvMEQWIp,,artisan,,,,,fr,Montréal,Rosemont - La Petite-Patrie,Montréal,,,,Quebec,Canada,2021-04-08,,,,,,,,,,,,,,,,Artisan ou transformateur
,,,qZguqKa9RTgUg3jdJml1,,restaurant,,,,,fr,Montréal,Le Sud-Ouest,Montréal,,,,Quebec,Canada,2021-04-09,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,k1aX5R8xFmVsZzsOf5BZ,,specialized_grocery_store,,,,,fr,Montréal,Le Plateau-Mont-Royal,Montréal,,,,Quebec,Canada,2021-04-12,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,JKXrQf8wkne5oUNmB4Z4,,grocery_store,,,,,fr,Montréal,Rosemont - La Petite-Patrie,Montréal,,,,Quebec,Canada,2021-04-12,,,,,,,,,,,,,,,,Supermarché
,,,SHyCO3c8DqphMXOwbMXj,,restaurant,,,,,fr,Montréal,Ville-Marie,Montréal,,,,Quebec,Canada,2021-04-12,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,TXQXE80R0bHqEIpr0im6,,specialized_grocery_store,,,,,fr,Montréal,Outremont,Montréal,,,,Quebec,Canada,2021-04-12,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,1LCUTCdscI8Q7svBhihS,,restaurant,,,,,fr,Montréal,Dorval,Dorval,,,,Quebec,Canada,2021-04-12,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,EhVzLbcQOJxOue8oM4Pn,,restaurant,,,,,fr,Montréal,Rivière-des-Prairies - Pointe-aux-Trembles,pointe aux trembles,,,,Quebec,Canada,2021-04-12,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,R8UfDkIyV0sQ8eCpk461,,specialized_grocery_store,,,,,fr,Montérégie,Longueuil,Brossard,,,,Quebec,Canada,2021-04-12,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,WL9IgfQodXW4v0iZ0IO5,,artisan,,,,,fr,Centre-du-Québec,L'Érable,Plessisville,,,,Quebec,Canada,2021-04-12,,,,,,,,,,,,,,,,Artisan ou transformateur
,,,ArGhSTyBN866r5DeLkYC,,restaurant,,,,,fr,Mauricie,Maskinongé,Saint-marhieu du parc,,,,Quebec,Canada,2021-04-12,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,uZ6OecAWwExMMERWvV5L,,restaurant,,,,,fr,Montréal,Villeray - Saint-Michel - Parc-Extension,Montréal,,,,Quebec,Canada,2021-04-12,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,ZZUARg6C4Exs8UTfenY2,,restaurant,,,,,en,Montréal,Ville-Marie,Montréal,,,,Quebec,Canada,2021-04-12,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,iyeShznWkVUR9xQuCTHl,,restaurant,,,,,fr,Montréal,Rosemont - La Petite-Patrie,Montréal,,,,Quebec,Canada,2021-04-13,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,RQcJ2JNpC7Xhu2E2mm5o,,restaurant,,,,,fr,Montréal,Rosemont - La Petite-Patrie,Montréal,,,,Quebec,Canada,2021-04-13,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,xlAE5L6pGZWQDePwE7f5,,restaurant,,,,,fr,Montréal,Rosemont - La Petite-Patrie,Montréal,,,,Quebec,Canada,2021-04-14,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,aTdtSNcLuZeOfrDcpuxS,,specialized_grocery_store,,,,,fr,Montréal,Rosemont - La Petite-Patrie,Montréal,,,,Quebec,Canada,2021-04-14,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,7up8BX6Eqz5z3v1dEkg0,,restaurant,,,,,fr,Montréal,Mont-Royal,Ville Mont-Royal,,,,Quebec,Canada,2021-04-14,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,KSWN4ENKNHbFGwRlvGiF,,restaurant,,,,,fr,Montréal,Ville-Marie,Montréal,,,,Quebec,Canada,2021-04-14,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,wRymF2HMwVQEoJuDSred,,restaurant,,,,,fr,Montérégie,Le Haut-Richelieu,Saint-Blaise-sur-Richelie,,,,Quebec,Canada,2021-04-16,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,5Cpso8XuNO76c4Ydc88U,,restaurant,,,,,fr,Saguenay--Lac-Saint-Jean,,Dolbeau-Mistassini,,,,Quebec,Canada,2021-04-16,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,01vvuU5DBHzljemulhPS,,restaurant,,,,,fr,Montréal,Ville-Marie,Montréal,,,,Quebec,Canada,2021-04-19,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,GmaYLTsRveEaVOVX6lVD,,specialized_grocery_store,,,,,fr,Outaouais,Papineau,Saint-André Avellin,,,,Quebec,Canada,2021-04-19,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,eiblKEnAYNePSsXP5hVM,,restaurant,,,,,en,Montréal,Ville-Marie,Montréal,,,,Quebec,Canada,2021-04-25,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,GB7LnoBPCOhVOFmPBo1S,,specialized_grocery_store,,,,,fr,Montréal,Verdun,Montréal,,,,Quebec,Canada,2021-04-26,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,ZSsyQVphVDHqxYLVpyTX,,restaurant,,,,,fr,Montérégie,Longueuil,Saint-Hubert,,,,Quebec,Canada,2021-04-26,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,Evy6AZrvb2ofOE5taBBx,,restaurant,,,,,fr,Chaudière-Appalaches,La Nouvelle-Beauce,Sainte-Marie,,,,Quebec,Canada,2021-04-27,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,ibvtCtEzi8RjKC4Y0Pgb,,artisan,,,,,fr,Montréal,Le Plateau-Mont-Royal,Montréal,,,,Quebec,Canada,2021-04-27,,,,,,,,,,,,,,,,Artisan ou transformateur
,,,QMEB8gbXySlLiKXY5Y6v,,restaurant,,,,,fr,Outaouais,Gatineau,Gatineau,,,,Quebec,Canada,2021-04-27,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,xWPyDByIpHjozhhRzCzd,,restaurant,,,,,fr,Montréal,Le Plateau-Mont-Royal,Montréal,,,,Quebec,Canada,2021-04-29,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,nHQjXITPmhejz6bhSIXI,,restaurant,,,,,fr,Estrie,Brome-Missisquoi,Sutton,,,,Quebec,Canada,2021-05-04,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,Evaa7J1ROB5p6SB4yzuB,,specialized_grocery_store,,,,,fr,Estrie,Le Val-Saint-François,Valcourt,,,,Quebec,Canada,2021-05-04,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,nJZ7sSwmAshZYcfTjY7K,,restaurant,,,,,fr,Laval,Laval,Laval,,,,Quebec,Canada,2021-05-06,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,W8SkBnbSvBTdeQeTVZrN,,specialized_grocery_store,,,,,fr,Montréal,Ville-Marie,Montréal,,,,Quebec,Canada,2021-05-06,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,qIBgRpv58h6t2nMl5Urw,,artisan,,,,,en,Estrie,Brome-Missisquoi,sutton,,,,Quebec,Canada,2021-05-11,,,,,,,,,,,,,,,,Artisan ou transformateur
,,,kPR5gdiIWhU83HolpuPz,,restaurant,,,,,fr,Estrie,Brome-Missisquoi,Dunham,,,,Quebec,Canada,2021-05-13,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,IbdjueUKwFIbzt3UNqhu,,artisan,,,,,fr,Montréal,Verdun,Montréal,,,,Quebec,Canada,2021-05-13,,,,,,,,,,,,,,,,Artisan ou transformateur
,,,GCupaLcSia46pLj9tH66,,specialized_grocery_store,,,,,fr,Capitale-Nationale,Québec,Québec,,,,Quebec,Canada,2021-05-13,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,bjIzI3whOtyyZi4FX8pf,,restaurant,,,,,fr,Montréal,Rosemont - La Petite-Patrie,Montréal,,,,Quebec,Canada,2021-05-17,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,02EDXE80V0cbIxXFgaFm,,specialized_grocery_store,,,,,fr,Estrie,Sherbrooke,Sherbrooke,,,,Quebec,Canada,2021-05-17,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,Gi01Dybz3b4NwHS9kTvQ,,specialized_grocery_store,,,,,fr,Estrie,Brome-Missisquoi,Bromont,,,,Quebec,Canada,2021-05-17,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,7PdRkRNPxymAkgt7NO7E,,institution,,,,,fr,Montréal,Ville-Marie,Montréal,,,,Quebec,Canada,2021-05-18,,,,,,,,,,,,,,,,Institution
,,,cpdcR0ihVsa7cvFAt51Z,,restaurant,,,,,fr,Montérégie,La Vallée-du-Richelieu,Mont-Saint-Hilaire,,,,Quebec,Canada,2021-05-23,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,dDowduNTLpBMVTs1t8SN,,restaurant,,,,,fr,Montréal,Le Sud-Ouest,Montréal,,,,Quebec,Canada,2021-05-25,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,IYEg5TeL8A0wHh8GW3i3,,restaurant,,,,,fr,Capitale-Nationale,Québec,Québec,,,,Quebec,Canada,2021-05-27,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,5F8gXCfsAyEcGv7NV8U8,,restaurant,,,,,fr,Montréal,Rosemont - La Petite-Patrie,Montréal,,,,Quebec,Canada,2021-05-31,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,jMnGfBkwn6XFacanPWbO,,specialized_grocery_store,,,,,fr,Montréal,Mercier - Hochelaga-Maisonneuve,Montréal,,,,Quebec,Canada,2021-05-31,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,wyMr6yqG8OTJBhZvTzH0,,community_organization,,,,,fr,Montréal,Montréal-Nord,Montréal,,,,Quebec,Canada,2021-06-01,,,,,,,,,,,,,,,,Organisme communautaire
,,,4Bggs23BT2ZwhpvKaggm,,specialized_grocery_store,,,,,fr,Capitale-Nationale,Portneuf,deschambault,,,,Quebec,Canada,2021-06-01,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,bDiQhPWFBpD6rpj6tPFa,,restaurant,,,,,en,,,Ottawa,,,,Quebec,Canada,2021-06-01,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,APyvcFAXFAcn2Zb451EX,,restaurant,,,,,fr,Lanaudière,Les Moulins,Terrebonne,,,,Quebec,Canada,2021-06-01,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,umXBSaLbVaARVpNWwHvD,,restaurant,,,,,en,Montréal,Le Sud-Ouest,Montréal,,,,Quebec,Canada,2021-06-01,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,dUyhWhwpMUpHfTDsEUus,,specialized_grocery_store,,,,,fr,Centre-du-Québec,Arthabaska,Victoriaville,,,,Quebec,Canada,2021-06-02,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,qXmE040dT37uYBhMjY3m,,specialized_grocery_store,,,,,fr,Centre-du-Québec,Bécancour,Becancour,,,,Quebec,Canada,2021-06-02,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,sgHKSqdYltHW3MIfVgmF,,restaurant,,,,,fr,Montréal,Ville-Marie,Montréal,,,,Quebec,Canada,2021-06-02,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,3L4wkA3Xs6Eh1ygCfjmi,,specialized_grocery_store,,,,,fr,Montréal,Rosemont - La Petite-Patrie,Montréal,,,,Quebec,Canada,2021-06-02,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,fsDHUxVKuymuplHfIWlD,,restaurant,,,,,fr,Montréal,Ville-Marie,Montréal,,,,Quebec,Canada,2021-06-02,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,GRyEoXYsx4RvdH66C8yL,,restaurant,,,,,en,Montréal,Le Plateau-Mont-Royal,Montréal,,,,Quebec,Canada,2021-06-03,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,9962GDcXlDBmggFgpktz,,institution,,,,,fr,Laurentides,La Rivière-du-Nord,Saint Jerome,,,,Quebec,Canada,2021-06-03,,,,,,,,,,,,,,,,Institution
,,,ukQlTahD1LL7M6lUhgP5,,restaurant,,,,,fr,Montérégie,La Vallée-du-Richelieu,Chambly,,,,Quebec,Canada,2021-06-03,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,RJ1KWJ66DxA5CWmUP4QP,,restaurant,,,,,fr,Montréal,Rosemont - La Petite-Patrie,Montréal,,,,Quebec,Canada,2021-06-03,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,3N6wNZs7BBGG28z4ax1b,,specialized_grocery_store,,,,,fr,Montréal,Le Plateau-Mont-Royal,Montréal,,,,Quebec,Canada,2021-06-04,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,UdCM1YhmFcKWy5eWSrCb,,artisan,,,,,fr,Capitale-Nationale,Portneuf,Saint-Alban,,,,Quebec,Canada,2021-06-04,,,,,,,,,,,,,,,,Artisan ou transformateur
,,,QMIwrC2Y1l1ErOTOhvnL,,restaurant,,,,,fr,Laurentides,Les Laurentides,Val David,,,,Quebec,Canada,2021-06-07,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,jUokdJzC60hgvyW2JzHz,,specialized_grocery_store,,,,,fr,Montréal,Outremont,Montréal,,,,Quebec,Canada,2021-06-07,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,K8CnpBgvBdcsNzKsocDp,,specialized_grocery_store,,,,,fr,Montréal,Le Plateau-Mont-Royal,Montréal,,,,Quebec,Canada,2021-06-10,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,VUBkWAvqyYfQ660odGl9,,distributor,,,,,fr,Lanaudière,Joliette,JOLIETTE,,,,Quebec,Canada,2021-06-10,,,,,,,,,,,,,,,,Grossiste ou vente en gros
,,,hwYyuJ1eoz6b5XBfYGyb,,specialized_grocery_store,,,,,fr,Lanaudière,D'Autray,Saint-Gabriel-de-Brandon,,,,Quebec,Canada,2021-06-10,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,0tZ4y5njnis1zpRNPJyv,,specialized_grocery_store,,,,,fr,Laval,Laval,Laval,,,,Quebec,Canada,2021-06-10,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,HkBtbxVb3rfH9awh5XKL,,specialized_grocery_store,,,,,fr,Lanaudière,D'Autray,SAINT-GABRIEL-DE-BRANDON,,,,Quebec,Canada,2021-06-10,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,sTcEoGugl7Sqn0kYqSAZ,,specialized_grocery_store,,,,,fr,Lanaudière,Joliette,Joliette,,,,Quebec,Canada,2021-06-11,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,LyKd05A1IyP1SsvJdUTc,,specialized_grocery_store,,,,,fr,Montréal,Mercier - Hochelaga-Maisonneuve,Montréal,,,,Quebec,Canada,2021-06-11,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,vYrT5udHH2JwFxxExLT5,,specialized_grocery_store,,,,,fr,Lanaudière,Matawinie,Saint-Félix-de-Valois,,,,Quebec,Canada,2021-06-11,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,XDu7k47kd2uXgLpxEwyN,,restaurant,,,,,fr,Montérégie,Longueuil,Longueuil,,,,Quebec,Canada,2021-06-11,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,MKIjUCBgQMh63Bk7gSvZ,,restaurant,,,,,fr,Montérégie,Longueuil,Boucherville,,,,Quebec,Canada,2021-06-14,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,idCctELiwr1OmfYZCdqk,,restaurant,,,,,fr,Montréal,Le Plateau-Mont-Royal,Montréal,,,,Quebec,Canada,2021-06-14,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,y8wifilUDIxGFzk61Inf,,specialized_grocery_store,,,,,fr,Montréal,Villeray - Saint-Michel - Parc-Extension,Montréal,,,,Quebec,Canada,2021-06-15,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,1z2jLH2hDRbHdAJXWK2w,,restaurant,,,,,fr,Chaudière-Appalaches,L'Islet,L'Islet,,,,Quebec,Canada,2021-06-15,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,vGSixjnbVBtgxC8te5QW,,institution,,,,,fr,Lanaudière,Matawinie,St-Jean-de-Matha,,,,Quebec,Canada,2021-06-16,,,,,,,,,,,,,,,,Institution
,,,1i38Vd3gnILeYNG1Tpgj,,restaurant,,,,,en,Lanaudière,L'Assomption,L'Assomption,,,,Quebec,Canada,2021-06-16,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,YKDZaRJXN3lpWnLDtAm1,,institution,,,,,fr,Laval,Laval,LAVAL,,,,Quebec,Canada,2021-06-16,,,,,,,,,,,,,,,,Institution
,,,vnT6jRhQmcjdTN60Wumm,,restaurant,,,,,fr,Montréal,Rosemont - La Petite-Patrie,Montréal,,,,Quebec,Canada,2021-06-16,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,O2KhMdW2ldc1n6L6zhUr,,restaurant,,,,,fr,Capitale-Nationale,Québec,Québec,,,,Quebec,Canada,2021-06-17,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,FjgOoEvBgQlvYL3zeF8Y,,restaurant,,,,,fr,Mauricie,Les Chenaux,St- Stanislas,,,,Quebec,Canada,2021-06-17,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,Te3pntxcNgsNRFM5NYlH,,institution,,,,,fr,Montérégie,Le Haut-Richelieu,St-jean-sur-richelieu,,,,Quebec,Canada,2021-06-17,,,,,,,,,,,,,,,,Institution
,,,kdS3ThRXY2KkIajmRJx2,,institution,,,,,fr,Montérégie,La Vallée-du-Richelieu,St-Basile le Grand,,,,Quebec,Canada,2021-06-17,,,,,,,,,,,,,,,,Institution
,,,rHTJLjMyOmPIWaEaN03Z,,institution,,,,,fr,Montérégie,La Vallée-du-Richelieu,Mont st hilaire,,,,Quebec,Canada,2021-06-17,,,,,,,,,,,,,,,,Institution
,,,Mq0EbqZx9kNcrNYk2tuG,,institution,,,,,en,Montréal,Ville-Marie,Montréal,,,,Quebec,Canada,2021-06-17,,,,,,,,,,,,,,,,Institution
,,,Rwn0sadeLbQ1kTmgiBvM,,institution,,,,,fr,Montréal,Montréal-Nord,Montréal,,,,Quebec,Canada,2021-06-17,,,,,,,,,,,,,,,,Institution
,,,47F6KNXAB0MSYSSF2iwE,,institution,,,,,fr,Mauricie,Les Chenaux,St maurice,,,,Quebec,Canada,2021-06-18,,,,,,,,,,,,,,,,Institution
,,,Baep3uBn5ZlJKeSHM2Lt,,restaurant,,,,,en,Lanaudière,Joliette,Joliette,,,,Quebec,Canada,2021-06-18,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,dw6MSaQkF4gorYf7FAjM,,specialized_grocery_store,,,,,fr,Laval,Laval,Laval,,,,Quebec,Canada,2021-06-18,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,zOXzKCctmSvhwoqsAnVu,,restaurant,,,,,en,Capitale-Nationale,Québec,Québec,,,,Quebec,Canada,2021-06-18,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,9W3yCqa1MhPGbzuMLuTj,,institution,,,,,fr,Capitale-Nationale,Québec,Québec,,,,Quebec,Canada,2021-06-18,,,,,,,,,,,,,,,,Institution
,,,fl1nqQXOa0fZim9Trwhu,,community_organization,,,,,fr,Montérégie,La Vallée-du-Richelieu,St-Denis-sur-Richelieu,,,,Quebec,Canada,2021-06-18,,,,,,,,,,,,,,,,Organisme communautaire
,,,Z7MfMVjmZeQOlyojF2Fl,,institution,,,,,fr,Montréal,Rosemont - La Petite-Patrie,Montréal,,,,Quebec,Canada,2021-06-18,,,,,,,,,,,,,,,,Institution
,,,1MD2SZrHDekmIwmGyLjG,,restaurant,,,,,fr,Montréal,Ville-Marie,Montréal,,,,Quebec,Canada,2021-06-19,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,u8rVDLbbElpqzwLlV7JF,,specialized_grocery_store,,,,,fr,Lanaudière,Joliette,Joliette,,,,Quebec,Canada,2021-06-19,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,kKDc7n9zoI07cCjf6ad7,,restaurant,,,,,fr,Saguenay--Lac-Saint-Jean,Le Fjord-du-Saguenay,Saint fulgence,,,,Quebec,Canada,2021-06-19,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,p8lvp4VtVuOfVAudYZvi,,restaurant,,,,,fr,Bas-Saint-Laurent,Kamouraska,Saint-Pascal,,,,Quebec,Canada,2021-06-20,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,wjHL3nc77gpJpPQ0i2RD,,institution,,,,,fr,Montérégie,Marguerite-D'Youville,Contrecoeur,,,,Quebec,Canada,2021-06-20,,,,,,,,,,,,,,,,Institution
,,,cEuE0YOEKcVpm79Rsxk3,,specialized_grocery_store,,,,,fr,Montréal,Villeray - Saint-Michel - Parc-Extension,Montréal,,,,Quebec,Canada,2021-06-21,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,IV7TW978aIOWyrr1P8cG,,restaurant,,,,,fr,Montréal,Rosemont - La Petite-Patrie,Montréal,,,,Quebec,Canada,2021-06-21,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,ML5tF617tQhAy9esvqdy,,specialized_grocery_store,,,,,fr,Montréal,Le Plateau-Mont-Royal,Montréal,,,,Quebec,Canada,2021-06-21,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,2Q9VUqPEpFtgAGBfyron,,institution,,,,,fr,Montérégie,Longueuil,Saint-Hubert,,,,Quebec,Canada,2021-06-21,,,,,,,,,,,,,,,,Institution
,,,HM7pY7uj24S96iVjf4Bg,,specialized_grocery_store,,,,,fr,Saguenay--Lac-Saint-Jean,Lac-Saint-Jean-Est,metabetchouan,,,,Quebec,Canada,2021-06-21,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,IuhpZ05kqGBQpj6gYe6n,,artisan,,,,,fr,Gaspésie--Îles-de-la-Madeleine,Le Rocher-Percé,Cap despoir,,,,Quebec,Canada,2021-06-21,,,,,,,,,,,,,,,,Artisan ou transformateur
,,,JKd5nV68wl4fojx18l9P,,institution,,,,,fr,Chaudière-Appalaches,Beauce-Sartigan,St-Martin,,,,Quebec,Canada,2021-06-21,,,,,,,,,,,,,,,,Institution
,,,9NjpBTaghK5cWph9I1IC,,specialized_grocery_store,,,,,fr,Montréal,Verdun,Verdun,,,,Quebec,Canada,2021-06-22,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,bzhP3T3xLsB5H7t27eXc,,specialized_grocery_store,,,,,fr,Montréal,Rosemont - La Petite-Patrie,Montréal,,,,Quebec,Canada,2021-06-22,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,oDCFwea8QrhbYhHOuwY6,,restaurant,,,,,fr,Montréal,Rosemont - La Petite-Patrie,Montréal,,,,Quebec,Canada,2021-06-22,,,,,,,,,,,,,,,,Restaurant ou traiteur
,,,hslv7cqX2qaW56WeOnwe,,institution,,,,,fr,Laval,Laval,Laval,,,,Quebec,Canada,2021-06-22,,,,,,,,,,,,,,,,Institution
,,,JssPzKE9AyfUNMWmPtaf,,specialized_grocery_store,,,,,fr,Montérégie,Le Haut-Richelieu,Saint-Jean-sur-Richelieu,,,,Quebec,Canada,2021-06-22,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
,,,SnEvNNlwHquTGwoCroun,,specialized_grocery_store,,,,,fr,Capitale-Nationale,Québec,Québec,,,,Quebec,Canada,2021-06-22,,,,,,,,,,,,,,,,Petite épicerie ou comptoir
